experiment_name,date,description,current_dir,POP_SIZE,PROB_MUT,PX,GMAX,DAT_SIZE,all_features_fitness,all_feature_ngenes,all_feature_acc,elite_fitness,elite_ngenes,elite_acc,pob_fitness_avg,pob_accuracy_avg,pob_ngenes_avg,pob_fitness_std,pob_accuracy_std,pob_ngenes_std,pob_fitness_max,pob_accuracy_max,pob_ngenes_max
gisette_base_0025_3,2024-05-26,experiments_with_syn1000VAE,/root/ealab/expga1,100,1,0.75,30,7200,0.479,4999,0.959,0.967,56,0.946,0.967,0.946,56.0,0.0,0.0,0.0,0.967,0.946,56
gisette_base_0024_7,2024-05-26,experiments_original,/root/ealab/expga1,100,1,0.75,30,3000,0.48,4999,0.96,0.953,47,0.916,0.953,0.916,47.0,0.0,0.0,0.0,0.953,0.916,47
gisette_base_0024_8,2024-05-26,experiments_original,/root/ealab/expga1,100,1,0.75,30,3000,0.48,4999,0.96,0.957,37,0.922,0.957,0.922,37.0,0.0,0.0,0.0,0.957,0.922,37
gisette_base_0025_4,2024-05-26,experiments_with_syn1000VAE,/root/ealab/expga1,100,1,0.75,30,7200,0.479,4999,0.959,0.962,43,0.932,0.962,0.932,43.0,0.0,0.0,0.0,0.962,0.932,43
gisette_base_0024_9,2024-05-26,experiments_original,/root/ealab/expga1,100,1,0.75,30,3000,0.48,4999,0.96,0.957,53,0.924,0.957,0.924,53.0,0.0,0.0,0.0,0.957,0.924,53
gisette_base_0024_10,2024-05-26,experiments_original,/root/ealab/expga1,100,1,0.75,30,3000,0.48,4999,0.96,0.956,46,0.922,0.956,0.922,46.0,0.0,0.0,0.0,0.956,0.922,46
gisette_base_0025_5,2024-05-26,experiments_with_syn1000VAE,/root/ealab/expga1,100,1,0.75,30,7200,0.479,4999,0.959,0.967,49,0.944,0.967,0.944,49.0,0.0,0.0,0.0,0.967,0.944,49
gisette_base_0024_11,2024-05-27,experiments_original,/root/ealab/expga1,100,1,0.75,30,3000,0.48,4999,0.96,0.961,45,0.931,0.961,0.931,45.0,0.0,0.0,0.0,0.961,0.931,45
gisette_base_0025_6,2024-05-27,experiments_with_syn1000VAE,/root/ealab/expga1,100,1,0.75,30,7200,0.479,4999,0.959,0.968,57,0.947,0.968,0.947,57.0,0.0,0.0,0.0,0.968,0.947,57
gisette_base_0025_7,2024-05-27,experiments_with_syn1000VAE,/root/ealab/expga1,100,1,0.75,30,7200,0.479,4999,0.959,0.966,51,0.942,0.966,0.942,51.0,0.0,0.0,0.0,0.966,0.942,51
gisette_base_0025_8,2024-05-27,experiments_with_syn1000VAE,/root/ealab/expga1,100,1,0.75,30,7200,0.479,4999,0.959,0.961,37,0.929,0.961,0.929,37.0,0.0,0.0,0.0,0.961,0.929,37
gisette_base_0025_9,2024-05-27,experiments_with_syn1000VAE,/root/ealab/expga1,100,1,0.75,30,7200,0.479,4999,0.959,0.962,51,0.935,0.962,0.935,51.0,0.0,0.0,0.0,0.962,0.935,51
gisette_base_0025_10,2024-05-27,experiments_with_syn1000VAE,/root/ealab/expga1,100,1,0.75,30,7200,0.479,4999,0.959,0.966,57,0.944,0.966,0.944,57.0,0.0,0.0,0.0,0.966,0.944,57
gisette_base_0025_11,2024-05-27,experiments_with_syn1000VAE,/root/ealab/expga1,100,1,0.75,30,7200,0.479,4999,0.959,0.966,40,0.939,0.966,0.939,40.0,0.0,0.0,0.0,0.966,0.939,40
gisette_base_0025_12,2024-05-27,experiments_with_syn1000VAE,/root/ealab/expga1,100,1,0.75,30,7200,0.479,4999,0.959,0.97,48,0.95,0.97,0.95,48.0,0.0,0.0,0.0,0.97,0.95,48
gisette_base_0025_13,2024-05-27,experiments_with_syn1000VAE,/root/ealab/expga1,100,1,0.75,30,7200,0.479,4999,0.959,0.963,50,0.936,0.963,0.936,50.0,0.0,0.0,0.0,0.963,0.936,50
gisette_base_0025_14,2024-05-27,experiments_with_syn1000VAE,/root/ealab/expga1,100,1,0.75,30,7200,0.479,4999,0.959,0.966,51,0.943,0.966,0.943,51.0,0.0,0.0,0.0,0.966,0.943,51
gisette_base_0025_15,2024-05-27,experiments_with_syn1000VAE,/root/ealab/expga1,100,1,0.75,30,7200,0.479,4999,0.959,0.964,51,0.938,0.964,0.938,51.0,0.0,0.0,0.0,0.964,0.938,51
gisette_base_0025_16,2024-05-27,experiments_with_syn1000VAE,/root/ealab/expga1,100,1,0.75,30,7200,0.479,4999,0.959,0.968,50,0.946,0.968,0.946,50.0,0.0,0.0,0.0,0.968,0.946,50
gcm_base_0026_0,2024-05-27,experiments_original_data,/root/ealab/expga1,100,1,0.75,30,144,0.163,16063,0.326,0.742,1644,0.587,0.742,0.587,1644.0,0.0,0.0,0.0,0.742,0.587,1644
gcm_base_0027_0,2024-05-27,experiments_synthetic_data,/root/ealab/expga1,100,1,0.75,30,144,0.076,16063,0.152,0.589,1593,0.276,0.589,0.276,1593.0,0.0,0.0,0.0,0.589,0.276,1593
gcm_base_0026_1,2024-05-27,experiments_original_data,/root/ealab/expga1,100,1,0.75,30,144,0.163,16063,0.326,0.712,1562,0.522,0.712,0.522,1562.0,0.0,0.0,0.0,0.712,0.522,1562
gcm_base_0026_2,2024-05-28,experiments_original_data,/root/ealab/expga1,100,1,0.75,30,144,0.163,16063,0.326,0.766,1574,0.63,0.766,0.63,1574.0,0.0,0.0,0.0,0.766,0.63,1574
gcm_base_0027_1,2024-05-28,experiments_synthetic_data,/root/ealab/expga1,100,1,0.75,30,144,0.076,16063,0.152,0.589,1585,0.276,0.589,0.276,1585.0,0.0,0.0,0.0,0.589,0.276,1585
gcm_base_0027_2,2024-05-28,experiments_synthetic_data,/root/ealab/expga1,100,1,0.75,30,144,0.076,16063,0.152,0.59,1536,0.276,0.59,0.276,1536.0,0.0,0.0,0.0,0.59,0.276,1536
gcm_base_0026_3,2024-05-28,experiments_original_data,/root/ealab/expga1,100,1,0.75,30,144,0.163,16063,0.326,0.713,1543,0.522,0.713,0.522,1543.0,0.0,0.0,0.0,0.713,0.522,1543
gcm_base_0027_3,2024-05-28,experiments_synthetic_data,/root/ealab/expga1,100,1,0.75,30,144,0.076,16063,0.152,0.581,1522,0.257,0.581,0.257,1522.0,0.0,0.0,0.0,0.581,0.257,1522
gcm_base_0027_4,2024-05-28,experiments_synthetic_data,/root/ealab/expga1,100,1,0.75,30,144,0.076,16063,0.152,0.583,1628,0.267,0.583,0.267,1628.0,0.0,0.0,0.0,0.583,0.267,1628
gcm_base_0026_4,2024-05-28,experiments_original_data,/root/ealab/expga1,100,1,0.75,30,144,0.163,16063,0.326,0.734,1559,0.565,0.734,0.565,1559.0,0.0,0.0,0.0,0.734,0.565,1559
gcm_base_0028_0,2024-05-29,experiments_synthetic_data_30samples,/root/ealab/expga1,100,1,0.75,30,144,0.044,16063,0.088,0.511,1557,0.118,0.511,0.118,1557.0,0.0,0.0,0.0,0.511,0.118,1557
gcm_base_0028_1,2024-05-29,experiments_synthetic_data_30samples,/root/ealab/expga1,100,1,0.75,30,144,0.044,16063,0.088,0.508,1536,0.112,0.508,0.112,1536.0,0.0,0.0,0.0,0.508,0.112,1536
gcm_base_0029_0,2024-05-31,experiments_synthetic_data_30samples_smallgene,/root/ealab/expga1,100,1,0.75,30,144,0.048,16063,0.097,0.574,144,0.157,0.574,0.157,144.0,0.0,0.0,0.0,0.574,0.157,144
gcm_base_0029_1,2024-05-31,experiments_synthetic_data_30samples_smallgene,/root/ealab/expga1,100,1,0.75,30,144,0.048,16063,0.097,0.639,148,0.288,0.639,0.288,148.0,0.0,0.0,0.0,0.639,0.288,148
gcm_base_0029_2,2024-05-31,experiments_synthetic_data_30samples_smallgene,/root/ealab/expga1,100,1,0.75,30,144,0.048,16063,0.097,0.594,148,0.197,0.594,0.197,148.0,0.0,0.0,0.0,0.594,0.197,148
gcm_base_0029_3,2024-05-31,experiments_synthetic_data_30samples_smallgene,/root/ealab/expga1,100,1,0.75,30,144,0.048,16063,0.097,0.574,155,0.157,0.574,0.157,155.0,0.0,0.0,0.0,0.574,0.157,155
gcm_base_0029_4,2024-05-31,experiments_synthetic_data_30samples_smallgene,/root/ealab/expga1,100,1,0.75,30,144,0.048,16063,0.097,0.577,181,0.165,0.577,0.165,181.0,0.0,0.0,0.0,0.577,0.165,181
gcm_base_0030_0,2024-05-31,experiments_withe_original_test_data,/root/ealab/expga1,100,1,0.75,30,144,0.087,16063,0.174,0.735,146,0.478,0.735,0.478,146.0,0.0,0.0,0.0,0.735,0.478,146
gcm_base_0030_1,2024-05-31,experiments_withe_original_test_data,/root/ealab/expga1,100,1,0.75,30,144,0.087,16063,0.174,0.723,160,0.457,0.723,0.457,160.0,0.0,0.0,0.0,0.723,0.457,160
gcm_base_0030_2,2024-05-31,experiments_withe_original_test_data,/root/ealab/expga1,100,1,0.75,30,144,0.087,16063,0.174,0.712,181,0.435,0.712,0.435,181.0,0.0,0.0,0.0,0.712,0.435,181
gcm_base_0030_3,2024-05-31,experiments_withe_original_test_data,/root/ealab/expga1,100,1,0.75,30,144,0.087,16063,0.174,0.724,143,0.457,0.724,0.457,143.0,0.0,0.0,0.0,0.724,0.457,143
gcm_base_0031_0,2024-05-31,gene01_and_testsynth_origialtestset,/root/ealab/expga1,100,1,0.75,30,144,0.087,16063,0.174,0.702,1536,0.5,0.702,0.5,1536.0,0.0,0.0,0.0,0.702,0.5,1536
gcm_base_0030_4,2024-05-31,experiments_withe_original_test_data,/root/ealab/expga1,100,1,0.75,30,144,0.087,16063,0.174,0.735,143,0.478,0.735,0.478,143.0,0.0,0.0,0.0,0.735,0.478,143
gcm_base_0032_0,2024-06-02,gene01_and_testsynth_origialtestset_ind_02,/root/ealab/expga1,100,1,0.75,30,144,0.098,16063,0.196,0.601,4790,0.5,0.601,0.5,4790.0,0.0,0.0,0.0,0.601,0.5,4790

gcm_base_0033_0,2024-06-02,gene01_test_onTrainTestorigial,/root/ealab/expga1,100,1,0.75,30,144,0.12,16063,0.239,0.701,1568,0.5,0.701,0.5,1568.0,0.0,0.0,0.0,0.701,0.5,1568
gcm_base_0034_0,2024-06-03,gene01_trainwithsynandoriginal_mut16,/root/ealab/expga1,100,16,0.75,30,144,0.174,16063,0.348,0.725,814,0.5,0.725,0.5,814.0,0.0,0.0,0.0,0.725,0.5,814
gcm_base_0034_1,2024-06-03,gene01_trainwithsynandoriginal_mut16,/root/ealab/expga1,100,16,0.75,30,144,0.174,16063,0.348,0.736,792,0.522,0.736,0.522,792.0,0.0,0.0,0.0,0.736,0.522,792
gcm_base_0035_0,2024-06-04,gene01_trainwithsynandoriginal_mut16,/root/ealab/expga1,100,16,0.75,30,144,0.12,16063,0.239,0.735,1536,0.565,0.735,0.565,1536.0,0.0,0.0,0.0,0.735,0.565,1536
gcm_base_0035_1,2024-06-04,gene01_trainwithsynandoriginal_mut16,/root/ealab/expga1,100,16,0.75,30,144,0.12,16063,0.239,0.691,1558,0.478,0.691,0.478,1558.0,0.0,0.0,0.0,0.691,0.478,1558
gcm_base_0036_0,2024-06-05,gene01_trainwithsynandoriginal_mut16,/root/ealab/expga1,100,160,0.75,20,144,0.12,16063,0.239,0.71,1634,0.522,0.71,0.522,1634.0,0.0,0.0,0.0,0.71,0.522,1634
gcm_base_0036_1,2024-06-06,gene01_trainwithsynandoriginal_mut16,/root/ealab/expga1,100,160,0.75,20,144,0.12,16063,0.239,0.7,1618,0.5,0.7,0.5,1618.0,0.0,0.0,0.0,0.7,0.5,1618
gcm_base_0036_2,2024-06-06,gene01_trainwithsynandoriginal_mut16,/root/ealab/expga1,100,160,0.75,20,144,0.12,16063,0.239,0.708,1693,0.522,0.708,0.522,1693.0,0.0,0.0,0.0,0.708,0.522,1693
gcm_base_0037_0,2024-06-11,experiments_original_data_probmut160_eqexp_36,/root/ealab/expga1,100,160,0.75,30,144,0.163,16063,0.326,0.743,1615,0.587,0.743,0.587,1615.0,0.0,0.0,0.0,0.743,0.587,1615
gcm_base_0037_1,2024-06-11,experiments_original_data_probmut160_eqexp_36,/root/ealab/expga1,100,160,0.75,30,144,0.163,16063,0.326,0.734,1546,0.565,0.734,0.565,1546.0,0.0,0.0,0.0,0.734,0.565,1546
gcm_base_0037_2,2024-06-11,experiments_original_data_probmut160_eqexp_36,/root/ealab/expga1,100,160,0.75,30,144,0.163,16063,0.326,0.711,1601,0.522,0.711,0.522,1601.0,0.0,0.0,0.0,0.711,0.522,1601
gcm_base_0038_0,2024-06-11,experiments_original_data_probmut16_eqexp_35,/root/ealab/expga1,100,16,0.75,20,144,0.163,16063,0.326,0.745,1568,0.587,0.745,0.587,1568.0,0.0,0.0,0.0,0.745,0.587,1568
gcm_base_0038_1,2024-06-12,experiments_original_data_probmut16_eqexp_35,/root/ealab/expga1,100,16,0.75,20,144,0.163,16063,0.326,0.719,1684,0.543,0.719,0.543,1684.0,0.0,0.0,0.0,0.719,0.543,1684
gcm_base_0038_2,2024-06-12,experiments_original_data_probmut16_eqexp_35,/root/ealab/expga1,100,16,0.75,20,144,0.163,16063,0.326,0.72,1662,0.543,0.72,0.543,1662.0,0.0,0.0,0.0,0.72,0.543,1662
gcm_base_0038_3,2024-06-12,experiments_original_data_probmut16_eqexp_35,/root/ealab/expga1,100,16,0.75,20,144,0.163,16063,0.326,0.733,1583,0.565,0.733,0.565,1583.0,0.0,0.0,0.0,0.733,0.565,1583
gcm_base_0039_0,2024-06-12,experiments_original_data_probmut16_smallgene_eqexp_34,/root/ealab/expga1,100,16,0.75,20,144,0.163,16063,0.326,0.758,780,0.565,0.758,0.565,780.0,0.0,0.0,0.0,0.758,0.565,780
gcm_base_0039_1,2024-06-12,experiments_original_data_probmut16_smallgene_eqexp_34,/root/ealab/expga1,100,16,0.75,20,144,0.163,16063,0.326,0.757,819,0.565,0.757,0.565,819.0,0.0,0.0,0.0,0.757,0.565,819
gcm_base_0039_2,2024-06-12,experiments_original_data_probmut16_smallgene_eqexp_34,/root/ealab/expga1,100,16,0.75,20,144,0.163,16063,0.326,0.749,742,0.543,0.749,0.543,742.0,0.0,0.0,0.0,0.749,0.543,742
gcm_base_0040_0,2024-06-13,gene01_mut160_cvaelossL1_genevalonsyn_gatrainonsyn+orig,/root/ealab/expga1,100,160,0.75,20,144,0.076,16063,0.152,0.69,1564,0.478,0.69,0.478,1564.0,0.0,0.0,0.0,0.69,0.478,1564
gcm_base_0040_1,2024-06-13,gene01_mut160_cvaelossL1_genevalonsyn_gatrainonsyn+orig,/root/ealab/expga1,100,160,0.75,20,144,0.076,16063,0.152,0.712,1554,0.522,0.712,0.522,1554.0,0.0,0.0,0.0,0.712,0.522,1554
gcm_base_0040_2,2024-06-13,gene01_mut160_cvaelossL1_genevalonsyn_gatrainonsyn+orig,/root/ealab/expga1,100,160,0.75,20,144,0.076,16063,0.152,0.713,1548,0.522,0.713,0.522,1548.0,0.0,0.0,0.0,0.713,0.522,1548
gcm_base_0040_3,2024-06-14,gene01_mut160_cvaelossL1_genevalonsyn_gatrainonsyn+orig,/root/ealab/expga1,100,160,0.75,20,144,0.076,16063,0.152,0.701,1566,0.5,0.701,0.5,1566.0,0.0,0.0,0.0,0.701,0.5,1566
gcm_base_0040_4,2024-06-14,gene01_mut160_cvaelossL1_genevalonsyn_gatrainonsyn+orig,/root/ealab/expga1,100,160,0.75,20,144,0.076,16063,0.152,0.714,1500,0.522,0.714,0.522,1500.0,0.0,0.0,0.0,0.714,0.522,1500
gcm_base_0042_0,2024-07-05,exp_syn_original_test_data_balanced_acc,/home/sebacastillo/ealab/expga1,100,1,0.75,20,144,0.101,16063,0.202,0.689,1578,0.476,0.689,0.476,1578.0,0.0,0.0,0.0,0.689,0.476,1578
gcm_base_0042_1,2024-07-05,exp_syn_original_test_data_balanced_acc,/home/sebacastillo/ealab/expga1,100,1,0.75,20,144,0.101,16063,0.202,0.692,1591,0.482,0.692,0.482,1591.0,0.0,0.0,0.0,0.692,0.482,1591
gcm_base_0042_2,2024-07-05,exp_syn_original_test_data_balanced_acc,/home/sebacastillo/ealab/expga1,100,1,0.75,20,144,0.101,16063,0.202,0.663,1547,0.423,0.663,0.423,1547.0,0.0,0.0,0.0,0.663,0.423,1547
gcm_base_0042_3,2024-07-06,exp_syn_original_test_data_balanced_acc,/home/sebacastillo/ealab/expga1,100,1,0.75,20,144,0.101,16063,0.202,0.695,1583,0.488,0.695,0.488,1583.0,0.0,0.0,0.0,0.695,0.488,1583
gcm_base_0044_0,2024-07-06,experiments_original_data_smallgene,/home/sebacastillo/ealab/expga1,100,1,0.75,20,144,0.13,16063,0.261,0.745,159,0.5,0.745,0.5,159.0,0.0,0.0,0.0,0.745,0.5,159
gcm_base_0044_1,2024-07-06,experiments_original_data_smallgene,/home/sebacastillo/ealab/expga1,100,1,0.75,20,144,0.13,16063,0.261,0.724,143,0.457,0.724,0.457,143.0,0.0,0.0,0.0,0.724,0.457,143
gcm_base_0044_2,2024-07-06,experiments_original_data_smallgene,/home/sebacastillo/ealab/expga1,100,1,0.75,20,144,0.13,16063,0.261,0.766,181,0.543,0.766,0.543,181.0,0.0,0.0,0.0,0.766,0.543,181
gcm_base_0044_3,2024-07-06,experiments_original_data_smallgene,/home/sebacastillo/ealab/expga1,100,1,0.75,20,144,0.13,16063,0.261,0.712,160,0.435,0.712,0.435,160.0,0.0,0.0,0.0,0.712,0.435,160
gcm_base_0043_0,2024-07-06,exp_syn_original_test_data_balanced_acc,/home/azureuser/ealab/expga1,100,1,0.75,20,144,0.11,16063,0.22,0.697,157,0.405,0.697,0.405,157.0,0.0,0.0,0.0,0.697,0.405,157
gcm_base_0043_1,2024-07-06,exp_syn_original_test_data_balanced_acc,/home/azureuser/ealab/expga1,100,1,0.75,20,144,0.11,16063,0.22,0.73,177,0.47,0.73,0.47,177.0,0.0,0.0,0.0,0.73,0.47,177
gcm_base_0043_2,2024-07-06,exp_syn_original_test_data_balanced_acc,/home/azureuser/ealab/expga1,100,1,0.75,20,144,0.11,16063,0.22,0.698,136,0.405,0.698,0.405,136.0,0.0,0.0,0.0,0.698,0.405,136
gcm_base_0044_4,2024-07-06,experiments_original_data_smallgene,/home/sebacastillo/ealab/expga1,100,1,0.75,20,144,0.13,16063,0.261,0.745,163,0.5,0.745,0.5,163.0,0.0,0.0,0.0,0.745,0.5,163
gcm_base_0046_0,2024-07-06,newcvae_syn_mut1,/home/sebacastillo/ealab/expga1,100,160,0.75,20,144,0.065,16063,0.131,0.692,32,0.387,0.692,0.387,32.0,0.0,0.0,0.0,0.692,0.387,32
gcm_base_0050_0,2024-07-08,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,144,0.185,1600,0.369,0.502,795,0.5,0.502,0.5,795.0,0.0,0.0,0.0,0.502,0.5,795
gcm_base_0050_1,2024-07-08,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,144,0.185,1600,0.369,0.521,772,0.524,0.521,0.524,772.0,0.0,0.0,0.0,0.521,0.524,772
gcm_base_0050_2,2024-07-08,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,144,0.185,1600,0.369,0.514,803,0.53,0.514,0.53,803.0,0.0,0.0,0.0,0.514,0.53,803
gcm_base_0050_3,2024-07-08,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,144,0.185,1600,0.369,0.514,792,0.524,0.514,0.524,792.0,0.0,0.0,0.0,0.514,0.524,792
gcm_base_0050_4,2024-07-08,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,144,0.185,1600,0.369,0.555,758,0.583,0.555,0.583,758.0,0.0,0.0,0.0,0.555,0.583,758
gcm_base_0051_0,2024-07-08,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,588,0.119,1600,0.237,0.447,805,0.396,0.447,0.396,805.0,0.0,0.0,0.0,0.447,0.396,805
gcm_base_0051_1,2024-07-09,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,588,0.119,1600,0.237,0.476,781,0.441,0.476,0.441,781.0,0.0,0.0,0.0,0.476,0.441,781
gcm_base_0052_0,2024-07-09,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,732,0.214,1600,0.429,0.509,770,0.5,0.509,0.5,770.0,0.0,0.0,0.0,0.509,0.5,770
gcm_base_0052_1,2024-07-09,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,732,0.214,1600,0.429,0.5,773,0.482,0.5,0.482,773.0,0.0,0.0,0.0,0.5,0.482,773
gcm_base_0052_2,2024-07-09,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,732,0.214,1600,0.429,0.521,723,0.494,0.521,0.494,723.0,0.0,0.0,0.0,0.521,0.494,723
gcm_base_0052_3,2024-07-09,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,732,0.214,1600,0.429,0.519,787,0.53,0.519,0.53,787.0,0.0,0.0,0.0,0.519,0.53,787
gcm_base_0052_4,2024-07-09,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,732,0.214,1600,0.429,0.531,786,0.554,0.531,0.554,786.0,0.0,0.0,0.0,0.531,0.554,786
gcm_base_0053_0,2024-07-09,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,6136,0.196,1600,0.393,0.48,778,0.446,0.48,0.446,778.0,0.0,0.0,0.0,0.48,0.446,778
gcm_base_0054_0,2024-07-09,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,1334,0.152,1600,0.304,0.495,758,0.464,0.495,0.464,758.0,0.0,0.0,0.0,0.495,0.464,758
gcm_base_0054_1,2024-07-09,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,1334,0.152,1600,0.304,0.5,820,0.512,0.5,0.512,820.0,0.0,0.0,0.0,0.5,0.512,820
gcm_base_0054_2,2024-07-09,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,1334,0.152,1600,0.304,0.495,788,0.482,0.495,0.482,788.0,0.0,0.0,0.0,0.495,0.482,788
gcm_base_0054_3,2024-07-09,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,1334,0.152,1600,0.304,0.489,778,0.464,0.489,0.464,778.0,0.0,0.0,0.0,0.489,0.464,778
gcm_base_0055_0,2024-07-09,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,555,0.415,1600,0.83,0.691,767,0.862,0.691,0.862,767.0,0.0,0.0,0.0,0.691,0.862,767
gcm_base_0055_1,2024-07-10,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,555,0.415,1600,0.83,0.696,736,0.852,0.679,0.844,777.34,0.036,0.077,20.365,0.696,0.885,805
gcm_base_0056_0,2024-07-10,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,588,0.173,1600,0.347,0.533,788,0.558,0.533,0.558,788.0,0.0,0.0,0.0,0.533,0.558,788
gcm_base_0056_1,2024-07-10,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,588,0.173,1600,0.347,0.535,800,0.57,0.535,0.57,800.0,0.0,0.0,0.0,0.535,0.57,800
gcm_base_0056_2,2024-07-10,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,588,0.173,1600,0.347,0.539,767,0.557,0.539,0.557,767.0,0.0,0.0,0.0,0.539,0.557,767
gcm_base_0056_3,2024-07-10,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,588,0.173,1600,0.347,0.54,788,0.573,0.54,0.573,788.0,0.0,0.0,0.0,0.54,0.573,788
gcm_base_0057_0,2024-07-10,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,720,0.23,1600,0.461,0.575,792,0.645,0.575,0.645,792.0,0.0,0.0,0.0,0.575,0.645,792
gcm_base_0057_1,2024-07-10,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,720,0.23,1600,0.461,0.59,792,0.675,0.59,0.675,792.0,0.0,0.0,0.0,0.59,0.675,792
gcm_base_0057_2,2024-07-10,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,720,0.23,1600,0.461,0.572,768,0.624,0.572,0.624,768.0,0.0,0.0,0.0,0.572,0.624,768
gcm_base_0057_3,2024-07-10,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,720,0.23,1600,0.461,0.592,767,0.663,0.592,0.663,767.0,0.0,0.0,0.0,0.592,0.663,767
gcm_base_0057_4,2024-07-10,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,720,0.23,1600,0.461,0.58,800,0.661,0.58,0.661,800.0,0.0,0.0,0.0,0.58,0.661,800
gcm_base_0058_0,2024-07-10,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,1322,0.305,1600,0.609,0.593,804,0.688,0.593,0.688,804.0,0.0,0.0,0.0,0.593,0.688,804
gcm_base_0058_1,2024-07-10,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,1322,0.305,1600,0.609,0.587,808,0.68,0.587,0.68,808.0,0.0,0.0,0.0,0.587,0.68,808
gcm_base_0058_2,2024-07-11,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,1322,0.305,1600,0.609,0.584,824,0.683,0.584,0.683,824.0,0.0,0.0,0.0,0.584,0.683,824
gcm_base_0060_0,2024-07-11,ga_ga_original_data,/home/azureuser/ealab/expga1,100,1,0.75,15,1322,0.295,1600,0.589,0.7,398,0.648,0.7,0.648,398.0,0.0,0.0,0.0,0.7,0.648,398
gcm_base_0060_1,2024-07-11,ga_ga_original_data,/home/azureuser/ealab/expga1,100,1,0.75,15,1322,0.295,1600,0.589,0.701,410,0.659,0.701,0.659,410.0,0.0,0.0,0.0,0.701,0.659,410
gcm_base_0060_2,2024-07-11,ga_ga_original_data,/home/azureuser/ealab/expga1,100,1,0.75,15,1322,0.295,1600,0.589,0.727,380,0.692,0.727,0.692,380.0,0.0,0.0,0.0,0.727,0.692,380
gcm_base_0060_3,2024-07-11,ga_ga_original_data,/home/azureuser/ealab/expga1,100,1,0.75,15,1322,0.295,1600,0.589,0.715,402,0.682,0.715,0.682,402.0,0.0,0.0,0.0,0.715,0.682,402
gcm_base_0061_0,2024-07-25,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,1304,0.247,1600,0.494,0.53,749,0.527,0.518,0.508,754.5,0.029,0.054,14.905,0.53,0.547,804
gcm_base_0061_1,2024-07-26,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,1304,0.247,1600,0.494,0.53,802,0.56,0.53,0.56,802.0,0.0,0.0,0.0,0.53,0.56,802
gcm_base_0062_0,2024-07-26,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,254,0.192,1600,0.384,0.489,772,0.461,0.489,0.461,772.0,0.0,0.0,0.0,0.489,0.461,772
gcm_base_0062_1,2024-07-26,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,254,0.192,1600,0.384,0.49,780,0.467,0.49,0.467,780.0,0.0,0.0,0.0,0.49,0.467,780
gcm_base_0062_0,2024-07-26,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,6106,0.213,1600,0.426,0.507,785,0.504,0.507,0.504,785.0,0.0,0.0,0.0,0.507,0.504,785
gcm_base_0063_0,2024-07-26,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,114,0.175,1600,0.349,0.513,813,0.535,0.513,0.535,813.0,0.0,0.0,0.0,0.513,0.535,813
